id	type	age	metric1
9163	c	34	51.3836935413361
9164	b	33	65.6150959620702
9165	b	39	76.1323069038872
9166	b	31	63.4030667198372
9167	a	35	44.9437626955335
9168	b	36	62.2949227737371
9169	a	35	42.6360260729859
9170	b	32	50.4954530635562
9171	c	32	52.0908661380787
9172	b	33	47.2178653542963
9173	a	38	65.8378225556645
9174	b	31	55.6308513914234
9175	a	32	69.3631179714772
9176	a	35	41.5440116246218
9177	a	37	33.4192501732435
9178	b	36	20.7575151011099
9179	c	33	66.2421544343356
9180	b	33	72.1615042916923
9181	a	37	26.1698456174324
9182	b	37	49.8485003614487
9183	a	32	63.7732132558754
9184	a	36	31.6205433926726
9185	b	34	33.5836112836066
9186	b	37	53.4060388157453
9187	a	37	41.008259195289
9188	c	37	50.2713080930887
9189	a	30	53.588704819662
9190	a	36	64.0482769334842
9191	a	39	51.1733354417198
9192	b	34	75.0850925002137
9193	a	34	36.1115040005047
9194	c	35	42.5914027672093
9195	b	35	47.4957543539461
9196	b	38	49.5942753730332
9197	b	36	57.1001655240126
9198	c	32	47.5843525846292
9199	a	27	40.9851463787856
9200	c	41	50.5684733129356
9201	a	41	42.5393377824115
9202	c	36	60.9876295849656
9203	c	38	68.7335409101554
9204	a	35	53.6643849399054
9205	b	35	58.5295384954539
9206	c	30	62.0383993180387
9207	b	27	47.2078421777237
9208	b	34	46.1406932475581
9209	b	34	45.6951655946291
9210	c	32	31.3233456576175
9211	c	34	31.0094584109617
9212	c	31	43.6475981891817
9213	c	33	60.951960220087
9214	b	34	31.2410219146849
9215	a	34	52.6288756263738
9216	a	31	65.5905544224696
9217	b	35	52.1411593515083
9218	b	32	77.2823292593322
9219	b	38	61.767497695978
9220	b	31	46.5808180465004
9221	c	33	41.6689924618167
9222	b	30	52.1205983353901
9223	a	37	17.9273223810902
9224	c	37	56.0962512980281
9225	c	36	39.4582268480247
9226	c	34	50.4519441712681
9227	b	33	52.487594611307
9228	c	38	50.7351385736468
9229	b	35	41.4102622322063
9230	b	38	77.0843182542529
9231	a	39	63.3856951208161
9232	b	34	55.8700491333603
9233	b	32	48.8956627250973
9234	a	41	30.6918779209854
9235	a	32	59.8469677443852
9236	a	32	64.7360217299173
9237	a	34	65.6486186896607
9238	b	33	54.4014287683825
9239	c	37	79.5714854048387
9240	a	37	49.6072292965428
9241	c	35	32.8248585087494
9242	b	35	41.2752805365277
9243	a	34	47.1179713652948
9244	c	30	65.2753472171209
9245	a	31	51.0302230606101
9246	b	38	52.1349988008503
9247	a	33	38.4081945618309
9248	b	31	67.3054670176134
9249	b	38	42.6598629936081
9250	c	31	42.2249823178032
9251	a	31	39.8020235921098
9252	a	36	71.3514792928361
9253	a	37	61.956946702143
9254	a	43	38.6869664195339
9255	c	33	58.6632906761142
9256	b	32	68.4043950261121
9257	a	32	50.0703216291086
9258	c	36	60.5851118921141
9259	a	39	88.0948951260377
9260	c	35	64.0508185568457
9261	b	32	68.4017916142671
9262	a	34	51.3671044761916
9263	c	31	53.3324300374593
9264	b	31	39.2513426493954
9265	c	34	47.6696269603782
9266	a	35	59.7871914453322
9267	c	36	44.9052638485156
9268	c	32	8.44807878019654
9269	a	28	54.3070157354037
9270	c	40	31.4527124096922
9271	b	31	40.7963096347053
9272	a	36	71.632257329136
9273	c	32	23.1046778581039
9274	b	38	59.5782621517153
9275	a	31	33.4983901335459
9276	a	32	35.0503179730587
9277	c	35	47.9469882503497
9278	b	34	44.347797362508
9279	b	37	69.6871855219656
9280	b	33	35.5677025067681
9281	a	30	51.0304274420095
9282	a	33	47.7319653402135
9283	b	34	25.2553934677884
9284	c	32	51.6379703067458
9285	a	38	24.3891677235621
9286	b	32	50.716493578502
9287	b	33	27.3838217638861
9288	a	34	40.4949196902452
9289	a	26	49.226094823009
9290	a	37	59.3474964654307
9291	a	38	46.6630597669878
9292	a	36	61.7632373574678
9293	b	32	43.8112921548605
9294	b	33	77.5548838731759
9295	c	34	78.5247179744263
9296	a	35	39.2228989882003
9297	a	35	55.6581315411629
9298	a	39	49.9330259520136
9299	a	35	49.3344267582353
9300	c	34	37.0165483474671
9301	b	33	54.1737068110178
9302	a	32	36.5342786702774
9303	c	32	33.5333270467404
9304	b	42	48.9192194988916
9305	c	35	55.3075702079353
9306	b	31	74.3656637155907
9307	c	39	59.9394719521025
9308	a	38	42.5240668706184
9309	c	34	54.0161902842145
9310	a	38	32.700126301177
9311	c	30	70.1547997944359
9312	c	36	60.6412255870091
9313	c	29	29.6945768525523
9314	c	38	20.2529522215409
9315	a	32	44.3984928105996
9316	b	30	16.4492184531231
9317	a	29	48.5479305390526
9318	a	31	54.1145556559426
9319	a	35	49.7028232688525
9320	c	38	58.7542444297954
9321	a	37	43.4074655346886
9322	b	38	52.0548326877393
9323	a	40	50.0693769683871
9324	b	37	35.0861653559963
9325	c	35	60.6925192585591
9326	c	29	71.0100508890877
9327	b	38	59.1251823028879
9328	b	37	42.1260715205827
9329	c	32	62.7864672093288
9330	c	43	29.8918081210496
9331	b	37	33.3531602276333
9332	b	32	47.369124175336
9333	a	38	30.0287451877455
9334	c	31	36.2681367294269
9335	b	35	37.5919598504416
9336	c	38	78.359663778775
9337	c	32	46.0074614914782
9338	a	37	33.5744249746578
9339	b	35	71.5086714726119
9340	b	33	35.6294899875558
9341	b	32	60.8549050180872
9342	a	38	57.2651391362648
9343	a	34	42.1843197221679
9344	b	32	20.9624546500832
9345	c	32	71.7322378039299
9346	b	35	36.6253649241221
9347	b	30	30.8016412936531
9348	b	37	64.7207894099186
9349	c	39	46.2997009217854
9350	a	40	49.8082547947031
9351	b	38	58.7508251509021
9352	b	30	73.803502526573
9353	a	37	36.443557118784
9354	a	37	31.1968373830774
9355	a	42	87.5989738266785
9356	b	33	41.2959718184951
9357	c	37	32.2561061661635
9358	a	30	37.3678028088132
9359	b	30	33.4444936129435
9360	b	34	49.738245343935
9361	a	35	23.0229799645471
9362	a	29	65.6706661560204
9363	a	34	40.402467130329
9364	a	40	44.5412712791991
9365	a	36	50.1399288808368
9366	a	32	35.8417243342422
9367	c	41	53.4574924782277
9368	a	36	53.2003113473177
9369	b	36	53.2114429528465
9370	b	33	48.3679850830996
9371	c	34	55.6686954948213
9372	b	34	26.9809057621385
9373	b	29	19.2396221855569
9374	a	40	62.2443307301276
9375	a	37	44.3120270553095
9376	c	34	11.184111615183
9377	a	34	49.8186315529774
9378	c	32	30.3485135100059
9379	b	37	82.1494311506828
9380	c	33	32.920453682542
9381	a	37	44.6870359159742
9382	a	36	59.5899949700853
9383	a	30	27.628833568129
9384	a	36	61.9703979605419
9385	b	35	66.4228214107954
9386	b	34	59.8743662674359
9387	c	33	54.2838017001914
9388	c	35	16.3158111365324
9389	a	37	46.8618220835319
9390	a	36	43.8107431910719
9391	c	33	68.0524279233125
9392	a	41	39.2415927282155
9393	a	35	34.154671053273
9394	a	36	47.6152288230206
9395	c	37	40.5062304009088
9396	b	37	35.1666162343541
9397	c	25	46.9826642336866
9398	b	34	55.8215332041414
9399	b	38	45.530597641607
9400	b	39	46.8776891243975
9401	c	36	55.517654803892
9402	a	39	45.6056625487862
9403	a	32	51.750644255046
9404	b	34	39.2478568717834
9405	c	33	59.7045544777344
9406	a	39	35.7281305427629
9407	b	32	36.5361977583426
9408	a	35	64.385652627394
9409	a	34	48.6064316832749
9410	b	36	58.7933689243214
9411	b	29	48.0652486807663
9412	b	27	50.0734171191561
9413	b	37	78.2375832366462
9414	c	31	32.2630293599484
9415	b	39	55.5643828930023
9416	c	32	63.0459923154396
9417	b	39	40.4094153200504
9418	c	33	56.731082497792
9419	a	35	41.4012243846327
9420	c	36	38.7518545572618
9421	c	33	47.1468248416939
9422	a	27	66.0027878424181
9423	a	39	20.1127643574092
9424	b	32	70.1384949495923
9425	b	31	70.2548286763464
9426	a	38	18.7808322939564
9427	a	37	21.4180742952039
9428	b	40	49.2400714910426
9429	c	31	64.4482016444108
9430	a	34	46.9765697543331
9431	c	37	53.2465548446409
9432	b	33	33.9386989226606
9433	b	34	50.3511864666348
9434	b	31	59.1637631838278
9435	a	33	62.5547415965646
9436	b	37	69.4350791280995
9437	b	38	65.2285097500896
9438	b	35	44.1872239600341
9439	a	36	37.9567485087094
9440	c	35	57.9243288234527
9441	b	37	60.3735165732132
9442	a	39	74.1102356156713
9443	a	28	27.2213033262014
9444	c	35	31.3922913546452
9445	c	36	52.6355536861017
9446	c	39	50.8336038967589
9447	a	34	59.525755477519
9448	c	34	42.4894985767149
9449	b	35	43.1680957835849
9450	b	34	40.2184580959421
9451	c	36	48.4702107650643
9452	c	33	44.6478306033053
9453	a	35	49.2111464293972
9454	b	34	52.5751613089916
9455	c	34	24.2697115750212
9456	c	35	45.2253165681951
9457	c	34	43.6995089372099
9458	c	38	42.0138767981261
9459	b	38	70.0398320902332
9460	b	37	70.6850628235253
9461	a	32	30.0650335146185
9462	b	37	57.1108513716944
9463	b	39	65.8689494377182
9464	a	37	34.8854740963875
9465	a	34	39.3095145341575
9466	a	32	43.9139768924142
9467	a	35	40.32933262378
9468	b	30	58.6696153180661
9469	b	44	50.2439320766208
9470	a	38	30.5193833551957
9471	b	35	21.2275576329893
9472	a	38	69.3222306677627
9473	a	34	33.7936659017326
9474	b	34	36.2161355150009
9475	c	29	59.9427758319329
9476	b	31	57.6898139989033
9477	c	34	49.423898860087
9478	c	34	24.0141986876291
9479	c	36	35.5149965356734
9480	c	40	55.7735132655956
9481	c	33	39.3805254469115
9482	b	36	78.1985543212209
9483	c	40	46.8348425254804
9484	c	28	45.1892381470441
9485	c	35	19.9652954973894
9486	a	34	47.4009313437915
9487	a	32	22.8001696283933
9488	c	40	46.983253338443
9489	c	33	43.9312707038209
9490	c	36	37.3041362113336
9491	a	37	62.2992466428732
9492	c	30	46.1078744968802
9493	a	37	39.9039722558793
9494	b	39	45.0077268237237
9495	c	33	52.0770935780002
9496	c	36	54.367340244128
9497	a	34	56.2653716467214
9498	a	35	60.98764287509
9499	c	30	78.2343780869977
9500	b	35	37.1856806223213
9501	c	38	54.4047885238027
9502	b	39	62.0971594033867
9503	b	31	56.3898527695088
9504	a	35	37.1884037256048
9505	a	27	54.1361269211405
9506	b	38	66.5677752088711
9507	a	37	52.0467952826826
9508	a	31	37.2468696619828
9509	b	36	63.9671266053822
9510	b	38	42.0392635966091
9511	b	31	43.7975862143069
9512	b	31	61.4585077448916
9513	c	32	38.0787974552683
9514	a	31	18.9850795934049
9515	c	42	52.0766497315196
9516	b	33	42.1251063607442
9517	c	37	43.3572766267436
9518	c	37	89.4040197264959
9519	b	38	48.4998377125854
9520	c	33	70.1895356440842
9521	b	33	71.1163262974375
9522	c	32	37.8880947239115
9523	c	37	50.7441837809796
9524	a	28	17.0121512483397
9525	b	33	52.8253958961518
9526	b	35	0.634556643228464
9527	b	32	35.2556258152206
9528	c	35	50.1898538977918
9529	c	38	33.1324752258209
9530	b	36	53.7856715252492
9531	c	35	39.7477766031907
9532	a	38	52.6795205566824
9533	c	36	34.2256635882625
9534	a	34	63.0147006124067
9535	b	36	30.4008805915361
9536	b	31	60.9305751490902
9537	b	34	42.2186173413295
9538	c	34	64.0317456446769
9539	a	33	56.1037132748024
9540	b	30	73.7473209072984
9541	c	29	27.8515426121481
9542	c	37	37.6635237006119
9543	a	31	28.9225084374364
9544	c	36	41.5418271318488
9545	a	32	22.6811212454269
9546	c	29	23.5721309101377
9547	a	35	19.5512935719004
9548	b	33	50.1464659715145
9549	c	34	73.7375767766877
9550	c	31	64.451847334286
9551	a	30	56.1398911415572
9552	b	33	45.7680301550324
9553	b	33	48.7561222333671
9554	c	28	44.105702604726
9555	c	32	50.0282758520242
9556	b	34	80.5184139437972
9557	a	38	49.5022107341073
9558	b	34	36.8380872805225
9559	c	37	47.6068293054398
9560	a	31	66.9952573604416
9561	c	35	25.4938405128547
9562	b	35	42.1766987880827
9563	c	34	37.7313730126333
9564	b	36	35.5087663255738
9565	c	41	21.7292334464316
9566	b	33	29.5904286986667
9567	a	33	67.710494085518
9568	b	34	76.2622564868665
9569	c	37	64.3152152713048
9570	a	34	46.6359858651393
9571	c	38	75.4275250727974
9572	c	37	51.3413421118073
9573	a	35	56.2743892167657
9574	a	39	42.6019464127196
9575	c	30	54.5944458400173
9576	c	43	49.0044167309905
9577	a	36	44.4283577319133
9578	a	35	49.2640808363758
9579	b	38	62.8803814772735
9580	c	38	88.7801659118564
9581	b	29	25.1122342092396
9582	b	41	79.555237549198
9583	a	34	79.7960678885309
9584	c	44	54.8457495904192
9585	b	31	57.0171754809824
9586	b	36	76.8033866519114
9587	a	33	65.8361770629153
9588	c	35	44.3881261908047
9589	b	34	53.4301778083175
9590	c	36	67.8575188574301
9591	b	31	37.6314577267965
9592	b	31	69.6495199511132
9593	b	30	54.0013335098639
9594	c	36	39.7643845674022
9595	c	35	23.9810199050791
9596	c	37	52.2739719306478
9597	a	33	53.4230463614171
9598	c	37	56.3705669998269
9599	a	33	74.6584158403734
9600	b	40	40.3274780854269
9601	c	37	37.9615231770867
9602	b	35	38.6407874823776
9603	c	33	56.0874695332426
9604	b	35	52.5043219667159
9605	a	33	60.6915653270867
9606	a	36	37.7235573178913
9607	a	34	84.6999086060224
9608	a	40	43.3112209588535
9609	c	33	36.2463478035135
9610	c	31	41.8977654076242
9611	a	33	19.3911116492404
9612	a	32	40.2180653742641
9613	a	35	32.4175753880188
9614	c	37	26.197328583486
9615	a	35	42.8280186506257
9616	b	31	53.6994562150545
9617	c	40	37.9608837436773
9618	a	31	50.6061699894398
9619	b	33	44.5529633771271
9620	c	35	61.8768684845615
9621	c	39	30.8491065997572
9622	c	37	58.9932608864405
9623	c	40	47.3589414640576
9624	b	37	75.8318921539654
9625	b	31	73.4488134797476
9626	a	34	54.7688124176838
9627	a	33	41.669297528211
9628	b	35	59.7738750879818
9629	a	40	42.0543992384456
9630	b	39	51.1153248644084
9631	a	28	21.1260404108611
9632	b	37	42.7228069565201
9633	b	26	27.2236322908147
9634	a	36	46.935819391727
9635	b	36	50.8552540071573
9636	b	30	37.4496090863275
9637	c	37	62.9264091219314
9638	c	37	41.3978401719673
9639	a	35	71.1290973045011
9640	a	37	53.5896075660483
9641	a	33	73.5132530947018
9642	a	32	30.0317430191208
9643	c	37	60.103916463911
9644	c	35	72.41485302687
9645	b	33	68.9317782509574
9646	b	37	74.3498547583801
9647	c	29	28.1149366813885
9648	c	33	42.8849472078033
9649	c	31	41.7661065934982
9650	a	36	33.7226601533201
9651	b	30	27.7952907226835
9652	b	34	54.1059714925743
9653	b	33	72.9472573457725
9654	c	27	52.7841280643416
9655	c	35	51.7225476156607
9656	a	31	46.5846817689276
9657	a	35	66.5181810342009
9658	a	38	36.4205121084203
9659	a	32	55.403071535461
9660	a	39	21.7464628641277
9661	a	35	67.0788315065433
9662	b	34	68.9137194261954
9663	b	41	52.7273767721442
9664	c	32	52.9454794452322
9665	c	29	9.87465377537391
9666	a	34	48.0028812626601
9667	b	35	52.6293071229314
9668	c	32	47.3959541674137
9669	b	39	24.1166186899094
9670	a	30	37.0036432153117
9671	c	32	31.0731730103526
9672	a	30	51.4168275843306
9673	c	34	70.076104904797
9674	a	34	47.9256805875675
9675	a	39	49.339708834629
9676	a	30	57.7881667633561
9677	c	38	20.6959056629473
9678	c	28	52.6396219013167
9679	b	28	55.3226788294405
9680	c	33	35.1834757833066
9681	c	35	55.7587180866747
9682	b	37	56.3897946833194
9683	a	39	46.228906630205
9684	c	37	45.9812886509838
9685	a	33	62.4914333588765
9686	a	37	34.8221602512351
9687	b	32	59.4958248732702
9688	b	38	29.8194111617164
9689	c	38	45.8757940616351
9690	b	34	51.5823341270074
9691	a	34	72.0253689189114
9692	a	35	56.9772859296623
9693	c	40	22.6961062779848
9694	c	38	46.5274073677399
9695	b	38	58.0634474594503
9696	c	36	38.1357068005558
9697	b	33	44.8742617494491
9698	b	28	49.8097789179813
9699	a	32	45.0854406164397
9700	b	31	65.3238508421179
9701	a	30	55.3905833195845
9702	a	33	24.7060839657948
9703	a	36	67.8187365095104
9704	b	40	56.0210011325543
9705	c	35	63.1725506599806
9706	c	36	35.3713686521894
9707	a	29	43.0440877544197
9708	c	31	55.2761564629618
9709	b	41	53.9323738599885
9710	b	36	74.8634159485731
9711	a	30	29.2253089501876
9712	c	34	60.8730414151557
9713	c	39	47.7589325223636
9714	b	33	48.9167727272518
9715	a	33	44.0847387246012
9716	c	35	24.6859617375742
9717	c	34	52.2636570577906
9718	c	39	53.0937068305707
9719	c	35	93.6604159014935
9720	b	39	39.9578769503413
9721	c	37	47.2264748382403
9722	a	33	52.0927508228476
9723	c	39	50.2278279801624
9724	b	34	76.0318641069223
9725	b	32	49.0107028685347
9726	b	30	41.220192842211
9727	c	34	39.4882877828415
9728	c	36	56.4346824668244
9729	a	32	26.7202175762564
9730	c	34	51.3079749038394
9731	c	36	44.7181181375282
9732	c	41	58.3988196866215
9733	c	34	50.7731003727619
9734	c	34	33.8378923876894
9735	b	35	58.767421212225
9736	a	34	39.4268476155569
9737	a	33	57.1080067326747
9738	b	32	42.1252669888437
9739	a	37	47.451596711116
9740	a	32	53.203902485775
9741	c	35	71.0022559637715
9742	a	42	34.1508663284458
9743	a	29	50.7158969089941
9744	b	34	19.9950931193643
9745	a	34	42.9996926563088
9746	c	35	49.3234013147267
9747	a	33	52.7806187702236
9748	a	32	42.255670974019
9749	c	42	41.8700933731794
9750	a	36	57.3558334721122
9751	b	33	60.2697014093687
9752	a	33	59.540622529494
9753	c	38	47.5535335497184
9754	c	28	50.196113969286
9755	c	35	71.5323596029744
9756	b	34	57.0253759386682
9757	b	33	45.1285633833943
9758	b	39	29.7013713258924
9759	b	38	41.5924940117064
9760	b	39	46.3803158328039
9761	b	30	28.3585444916683
9762	b	32	54.1080217345209
9763	c	35	40.8573552796416
9764	b	37	59.2327590585341
9765	c	34	51.9125023895548
9766	a	41	41.7626348270899
9767	a	34	38.4171123022669
9768	a	33	51.7427885881332
9769	b	34	41.1059354446442
9770	b	35	61.1025423661603
9771	a	34	38.5472232465606
9772	c	39	58.7254230446425
9773	b	29	63.9722298198246
9774	b	37	32.800759650426
9775	b	34	43.5899734972614
9776	b	32	37.049034116546
9777	c	30	38.8468151325354
9778	c	37	31.9542940444607
9779	a	34	26.9160321282181
9780	a	35	38.9349895888051
9781	b	34	61.2277210159541
9782	b	36	64.1943236478811
9783	b	36	48.0383194990166
9784	a	30	57.4413219620724
9785	b	34	47.8740095727476
9786	c	40	28.665854250608
9787	c	35	36.9904933492721
9788	a	37	17.2232988265814
9789	b	33	39.3505476336386
9790	b	32	47.4830092729501
9791	a	35	64.3435136060291
9792	b	38	37.1458360432281
9793	c	35	41.6161847389396
9794	a	35	36.7091962724016
9795	c	37	57.8939332135321
9796	a	38	28.0024548524195
9797	a	32	53.9318854023509
9798	a	32	46.5513099204736
9799	c	33	34.8695562456409
9800	a	32	52.5500124492895
9801	a	42	76.2787039473109
9802	a	36	59.7855774606496
9803	c	35	54.1869543556934
9804	b	28	59.597179279524
9805	c	34	44.4021482895449
9806	b	37	61.9486732273433
9807	b	41	47.6294994939351
9808	a	35	78.1022531033291
9809	b	32	38.2452752887867
9810	c	34	43.5555468938122
9811	c	35	28.434254835949
9812	c	30	20.597623133482
9813	b	35	37.4198241939512
9814	a	34	49.276013325121
9815	b	36	45.9118298227892
9816	c	34	44.2338094742323
9817	a	32	85.6875008807207
9818	b	31	60.5967726153152
9819	a	35	39.4442072696743
9820	b	39	43.8959625062548
9821	a	37	77.6861526529754
9822	b	37	10.3497776992095
9823	c	36	55.2598683378299
9824	c	37	44.566369727237
9825	c	33	49.0735899836563
9826	a	30	57.8896154266551
9827	c	32	57.7727941926244
9828	a	31	50.9902451973338
9829	b	33	50.0989957662043
9830	b	37	48.1165426598993
9831	a	35	37.6068263194439
9832	c	39	42.1603835334053
9833	c	31	48.4574920365584
9834	b	32	47.427515414089
9835	a	37	41.6477203900317
9836	b	28	58.3892518605023
9837	a	36	43.7185091420884
9838	b	34	26.2876925662954
9839	c	38	51.1517747297463
9840	c	35	33.4528617080633
9841	b	33	59.2953957437175
9842	c	35	54.0547691969467
9843	c	35	65.5796014980385
9844	b	34	48.8922284695456
9845	c	34	78.4742257255683
9846	b	37	66.6588537427636
9847	b	34	59.0998934064596
9848	c	38	32.950026180855
9849	c	35	48.173861721196
9850	b	35	45.8621386511783
9851	b	35	37.6111703665665
9852	a	32	35.5815210773489
9853	c	37	61.7897501167178
9854	a	36	40.4616400479745
9855	a	35	34.562956562398
9856	c	39	67.9728703214845
9857	c	35	29.7363821886993
9858	b	39	47.0573201158287
9859	b	30	62.5702253276666
9860	a	35	52.3648733272156
9861	b	37	77.9230665895388
9862	b	29	43.0269509195066
9863	b	32	74.4149954973464
9864	c	29	67.9343165533727
9865	c	37	27.975834247945
9866	a	30	48.4430542561019
9867	c	33	63.7021523730399
9868	a	33	48.6465773229094
9869	b	35	62.0552651597985
9870	c	29	15.0533099779514
9871	c	36	62.8599406525988
9872	b	37	33.9827110402003
9873	b	35	46.1937076351545
9874	b	32	27.7668945226841
9875	a	36	22.0062323205351
9876	c	41	53.290040724666
9877	b	34	43.7914776954003
9878	c	29	74.2525533768102
9879	a	39	18.3778828191653
9880	a	36	26.721548464054
9881	c	34	35.2545630951735
9882	a	29	83.6351901818005
9883	b	39	45.0190063781065
9884	a	33	57.3632564583039
9885	a	34	32.2406366537737
9886	a	34	42.4155879804214
9887	c	35	40.0622964342914
9888	c	33	83.7084657560746
9889	a	37	63.2525604634674
9890	a	35	49.0099631999725
9891	c	31	59.0060497003868
9892	b	35	73.1108351496721
9893	b	34	44.5243722674802
9894	b	35	43.4283754548534
9895	a	32	47.050595624299
9896	c	31	55.2035056907969
9897	c	31	58.8804815897435
